id,uid,dish,description,ingredient,measurement,user_id,dt_current_timestamp
7841,635f3a0e-c555-4322-9bac-c28b5fc5156a,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,2 tablespoons,124a2070-33d7-47c7-bcbe-2d0b3a6c5611,2024-01-17 17:14:35
6733,67563cb8-d44f-4965-b0c7-af459a6fe16f,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/4 pint,ebfb555c-c899-423d-98e0-cd5543937377,2024-01-17 17:14:35
3325,fc0b5d78-577e-46cf-beda-5a8e3447b649,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,1/2 gallon,471248e9-df80-4992-82d9-50c544700983,2024-01-17 17:14:35
4314,220941a6-7963-4cea-b008-6838f3b8180d,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Tomato,1/4 pint,4e230943-0634-489f-9e62-d25730853e45,2024-01-17 17:14:35
3569,7fb20d4a-89fc-4edb-aafa-c26862099864,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 cup,02bbefc4-401a-47e4-8462-dab274e41f40,2024-01-17 17:14:35
3313,bc535c81-c91f-44cc-95fb-bb1c5bd2c562,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,2 tablespoons,16c8232d-4a88-4237-8d9d-3d67dba8f2df,2024-01-17 17:14:35
9100,61ccc9f6-4906-4ae8-88dd-919b9e190ae0,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 gallon,788478b5-ffa7-4fbe-b814-b99a50f1a1c4,2024-01-17 17:14:35
6147,a385a02f-fc9a-49c4-9d7e-cbc4105aced8,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,1/2 gallon,bf425931-2a98-4096-97ce-5a6ab4da9c94,2024-01-17 17:14:35
3483,7b2438af-46b1-430f-931c-489f590509ef,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,2 tablespoons,2b4dccd5-be10-402f-a9e7-aa63f144ece8,2024-01-17 17:14:35
8032,00c2ac5c-0aff-4fac-96de-cca3e2b413d9,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,802dd58d-1410-4b2b-8449-8db2aed8db27,2024-01-17 17:14:35
9526,92758889-8833-4119-8422-1bc3680f884c,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,42f6b369-0428-4bc9-a298-5394b44ccd7f,2024-01-17 17:14:35
5957,eeb9b309-68c0-488b-8b82-3d55d40620ba,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/2 cup,6abd0b7b-abcd-43ce-a52d-d1b4d1d1873a,2024-01-17 17:14:35
8299,5482d495-043f-488e-9970-e0bc470d8965,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,2 tablespoons,498b821d-ec61-4094-a11d-63b5f9479638,2024-01-17 17:14:35
6212,9141610f-189a-4caf-8f43-fa4fc1d0ab16,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 gallon,5f425ecb-65c4-46a9-a190-6a68e8c55418,2024-01-17 17:14:35
8327,00104df9-d85e-4341-8826-619806ee66ef,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 gallon,167120fc-aa57-495f-95c2-3fde36d48071,2024-01-17 17:14:35
7945,1d70dc11-68d2-4617-b2aa-0182c66972ab,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/4 pint,1a3f04d0-f558-420e-a98f-520ea9b99e9f,2024-01-17 17:14:35
4479,add0f77e-d723-412e-b33b-6d535b3c2dc2,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,1/4 pint,6a1ca0dd-c1f2-4041-bb89-f2b464995c94,2024-01-17 17:14:35
3809,0cc5f02c-3e87-4127-b270-44e9093a2012,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 gallon,1349a254-2315-4b03-8d00-78916c2539a6,2024-01-17 17:14:35
6081,fba8cb8b-8973-4cb4-a9e2-54dcbdcdc6dc,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 cup,560d5e99-5c01-478e-b7fe-d9ee9942762d,2024-01-17 17:14:35
5287,9c2b3810-ba3a-4c81-a92c-743a35b4b8b3,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/4 pint,726a2cd8-d431-4757-bf84-8f4be8eb095f,2024-01-17 17:14:35
9578,3350d029-cb44-4e98-8173-1bd68da38ded,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,2330f58a-3274-494a-9106-576aca118a22,2024-01-17 17:14:35
9325,5125048e-c901-4903-b931-0a239a9e1f74,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/4 pint,446332d9-6e5a-4911-ae86-8685f75c63ef,2024-01-17 17:14:35
2159,ce7aa50e-5eb3-41cd-a6a8-665886f8cfbe,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 cup,21d55943-15ec-42b7-b36c-22c875a33ee7,2024-01-17 17:14:35
4104,56c08dbf-58d3-45b5-a175-a4b88c72ca8b,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,1/2 gallon,06c8536d-235d-4c06-91ab-18b8a4bc05dc,2024-01-17 17:14:35
7148,718bf718-cd8e-4302-a943-51d1c2d0fe94,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,2 tablespoons,b035909b-9e90-408b-9ca5-1c1d461513e4,2024-01-17 17:14:35
4859,de1e1d54-1dd4-42e9-bb65-6b4342e6e0ef,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,af4e84e1-aa18-446e-a382-ea4ea645366c,2024-01-17 17:14:35
6928,390f825c-656f-40a3-a9c8-0cfc54b4b30b,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/2 cup,5c5ff3d3-78ff-4454-869d-4a2d4286840a,2024-01-17 17:14:35
3780,3e72d43c-b175-4afd-a732-f6812edc1831,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/2 gallon,01bd1878-23fc-47d2-80a2-398455b20e6a,2024-01-17 17:14:35
2169,4ed1c04f-80b3-42c1-bed7-f7e6c78b41a7,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/2 gallon,b15971c9-d904-4b73-ae2e-834198c7f51a,2024-01-17 17:14:35
8786,906ed17f-fc54-430b-90a5-2b221f10fe60,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,757a3e8e-b76a-408a-8f5e-7fd407e7abec,2024-01-17 17:14:35
1407,5661b273-b27b-40f5-8f42-97060d4cddae,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,22c4d37f-29c7-4dfb-aadb-ccde43a78b8b,2024-01-17 17:14:35
9749,428cf5da-ee16-491f-9a5d-3882e474e226,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 cup,73f6adf8-a33e-47ce-832a-51f15d0e0a2d,2024-01-17 17:14:35
4879,960ba341-f36b-43a4-9533-0cfe1e0f2666,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,1/4 pint,5647b2c9-5711-4a65-8f61-afcd3f274878,2024-01-17 17:14:35
9982,85dce776-c8ce-41db-afec-ceb82966bf7d,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 gallon,6db57a5f-f586-460b-9f13-4f445bccd14e,2024-01-17 17:14:35
1332,3cc9d0bd-5ab3-4464-bf7d-fe6b254b9fa2,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,2 tablespoons,95675d73-9403-4f8c-8277-3fa1836aa5d5,2024-01-17 17:14:35
6375,d73dd333-c2fc-459a-be27-06d2b256414f,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,1/2 gallon,de245399-512d-48b1-b454-9bb1f55217b3,2024-01-17 17:14:35
8229,0187a05e-5a90-4b27-bc3f-9304688b2c52,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,2 tablespoons,fecb7633-9d14-41ba-af1a-d75ea948c66c,2024-01-17 17:14:35
6319,ed3c7daf-4f3b-479a-a2ea-9791307ddf77,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/4 pint,01517a9b-2ae9-4e76-b099-fbf70a1c79a3,2024-01-17 17:14:35
2217,ef4427de-df69-4767-895e-ce7f5c9a133b,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,946bc9d1-6fc3-4179-a202-2ee44b5bfa2e,2024-01-17 17:14:35
6891,a168d415-37b8-455a-ac5e-66bebcf896ed,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 cup,52114217-6081-403f-8424-8f208318df0d,2024-01-17 17:14:35
5221,723be422-d2cd-4f9f-9ac4-2b448d1b1425,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 gallon,e3afbaaf-f50e-4d22-a0b9-e999dda8f956,2024-01-17 17:14:35
6479,321653be-86a3-4452-bcce-6dfd59e8dd89,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,0a514e3f-5f25-4fc5-b95b-207d951a3c8f,2024-01-17 17:14:35
3167,7c45bfcb-e862-4c19-b793-a95e790e4062,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,2 tablespoons,f0ce8775-6650-4ecc-af56-659551552459,2024-01-17 17:14:35
3448,2cf11820-058a-415c-9ecc-d46a95f57135,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/4 pint,ee0c61aa-f2a6-45dc-b9c1-c797dfa59a47,2024-01-17 17:14:35
5305,91a69809-e283-4300-b3f0-66a06016504d,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 gallon,0f35a613-06e7-4612-a229-e24fa1db7108,2024-01-17 17:14:35
6166,660fc806-9c21-45bd-b4df-cde273eadcf4,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Tomato,1/4 pint,03220aec-3a6e-4b75-aeb5-233da63cd4dd,2024-01-17 17:14:35
5937,44d894fe-9033-4992-9e7e-2f208c1a2438,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,1/4 pint,8221f891-c55e-4bfb-bf53-8c6eef9fc1be,2024-01-17 17:14:35
8816,82f8083a-5c53-4704-96c4-3a963f23a9e2,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/4 pint,affc5fa2-762d-4b98-b833-51ac056f1529,2024-01-17 17:14:35
1009,4a59ac4b-8a3a-4699-a870-d28ff5b5fe1b,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,2 tablespoons,6412be83-bd01-466f-b763-adbea1833880,2024-01-17 17:14:35
5687,365ecd8f-d6ee-46a1-adb6-66c16a4d2a69,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/2 gallon,90f74189-c3c4-45c7-ab7d-77e30564df4b,2024-01-17 17:14:35
